10.1080/00934690.2020.1713969,"Archaeological Record” (tDAR) (McManamon, Kintigh, and Brin 2010), the “Digital Index of North American",Journal of Field Archaeology,"What We See, What We Don’t See: Data Governance, Archaeological Spatial Databases and the Rights of Indigenous Peoples in an Age of Big Data",Digital Index of North American Archaeology
10.1080/13505033.2018.1558392,Destruction: An Example from the Southeastern United States Using DINAA (Digital Index of North American,Conservation and Management of Archaeological Sites,"Prioritising Heritage Resources in a Time of Loss: Sea Level Rise and Archaeological Resources of the Middle Atlantic Region, US",Digital Index of North American Archaeology
10.1080/15420353.2017.1307303,"Historical GIS,7 the community-driven archaeological atlas Vici.org,8 and the Digital Index of North American",Journal of Map & Geography Libraries,Linked Data Annotation Without the Pointy Brackets: Introducing Recogito 2,Digital Index of North American Archaeology
10.1016/j.jclinepi.2015.03.007,"of the new treatment: an exposed and nonexposed study Clarisse Dibao-Dinaa,b,c,d,*, Agnes Caillea,b,c,e, Bruno Giraudeaua,b,c,e aINSERM",Journal of Clinical Epidemiology,Unbalanced rather than balanced randomized controlled trials are more often positive in favor of the new treatment: an exposed and nonexposed study,DINAA
10.1016/B978-1-56053-461-7.50003-6,"University of Tennessee College of Veterinary Medicine, Knoxville, Tennessee DinaA. Andrews, D.V.M., Ph.D.,DACVP Assistant Professor of Clinical",Feline Internal Medicine Secrets,CONTRIBUTORS,DINAA
10.1016/j.landurbplan.2021.104165,"site destruction: An example from the southeastern United States using DINAA (Digital Index of North American Archaeology). PLoS One, 12(11),",Landscape and Urban Planning,Optimizing preservation for multiple types of historic structures under climate change,DINAA
10.1080/00032719.2020.1731524,"(FT-IR) Spectroscopy and Chemometrics Cristina M. Munteana, Nicoleta E. Dinaa, Alexandra Tabaranb, Ana M. R. Ghermana, Alexandra Falamas¸a,",Analytical Letters,Identification of Salmonella Serovars before and after Ultraviolet Light Irradiation by Fourier Transform Infrared (FT-IR) Spectroscopy and Chemometrics,DINAA
10.1080/15564894.2019.1701149,site destruction: An example from the Southeastern United States using DINAA (Digital Index of North American Archaeology). PLoS ONE 12 (11):e0188142.,The Journal of Island and Coastal Archaeology,"Evaluating sea-level rise hazards on coastal archaeological sites, Trinity Bay, Texas",DINAA
10.1016/0002-9343(65)90059-8,"774, 1939 . 9 . MAGNUSSON, P . Auricular standstill . Acta med. scan. dinaa ., 123 : 519, 1946 . 10. BLOOMFIELD, D. A . and SINCLAIR-SMITn,",The American Journal of Medicine,Persistent atrial standstill,DINAA
10.1080/14614103.2019.1639338,Site Destruction: An Example from the Southeastern United States Using DINAA (Digital Index of North American Archaeology).” PLOS ONE 12 (11):,Environmental Archaeology,Studying Human Responses to Environmental Change: Trends and Trajectories of Archaeological Research,DINAA
10.1080/15564894.2018.1458764,"site destruction: An example from the southeastern United States using DINAA (Digital Index of North American Archaeology). PLOS ONE, https://doi.org/",The Journal of Island and Coastal Archaeology,"Mound Construction and Site Selection in the Lafourche Subdelta of the Mississippi River Delta, Louisiana, USA",DINAA
10.1111/j.1440-1827.1965.tb00001.x,Infection pyelonephri~ Tubcrdosia pneumonia Renal Varmlar Dinasc Cardiovascular Dinaae Cerebrovarcular Dkaae After Surgical Treatment Unrelated,Pathology International,THE CAUSE OF DEATH IN DIABETES IN JAPAN A REPORT OF 154 AUTOPSIED CASES,DINAA
10.1080/13505033.2018.1521205,Improve digital archiving resources and contribute to initiatives like DINAA (Digital Index of North American Archaeology) which will become,Conservation and Management of Archaeological Sites,Burning Libraries: A Community Response,DINAA
10.1007/BF00485981,"(8) together with the initial   298  J O H N V. G I L L E S P I E AND DINAA. Z I N N E S  conditions, solve for u*(t), the optimal control",Synthese,Progressions in mathematical models of international conflict,DINAA
10.1016/j.marpolbul.2017.12.035,study analyzed data from the Digital Index of North American Archaeology (DINAA). DINAA aggregates archaeological and historical,Marine Pollution Bulletin,News,DINAA
10.1080/15564894.2019.1570987,site destruction: An example from the southeastern United States using DINAA (Digital Index of North American Archaeology). PLoS ONE 12(11):1–25.,The Journal of Island and Coastal Archaeology,Severe Weather and the Reliability of Desk-Based Vulnerability Assessments: The Impact of Hurricane Maria to Puerto Rico’s Coastal Archaeology,DINAA
10.1016/0002-9378(86)90421-7,"_  Ductal sprouting, intraductal prolferatlon, lobular hyperplasia  Chronic Dinaae: Involutional Processes Regressive changes _Lobular-alveolar",American Journal of Obstetrics and Gynecology,"Fibrocystic breast disease: Pathophysiology, pathomorphology, clinical picture, and management",DINAA
10.2753/AAE1061-1959360310,0.00 Kazakh Autonomy and Russia The History of the Alash Movement (Excerpts) DINAA. AMANZHOLOVA The Establishment of the Kazakh Opposition Movement At,Anthropology & Archeology of Eurasia,Kazakh Autonomy and Russia: The History of the Alash Movement (Excerpts),DINAA
10.1080/20555563.2018.1467686,"Sites and Literature.” In Digital Index of North American Archaeology (DINAA), edited by D. G. Anderson, J. Wells, S. Yerka, S. W. Kansa, and",PaleoAmerica,Paleoindian Archaeology and the Index of Texas Archaeology,DINAA
10.1080/13505033.2018.1516455,Site Destruction: An Example from the Southeastern United States Using DINAA (Digital Index of North American Archaeology).” PLOS ONE 12 (11):,Conservation and Management of Archaeological Sites,Heritage Monitoring Scouts: Engaging the Public to Monitor Sites at Risk Across Florida,DINAA
10.1080/00934690.2018.1512701,"Archaeology Data Service, tDAR) and linked open data (e.g. Open Context, DINAA) (Kansa et al. 2014; Wells et al. 2014) is leading to innovative",Journal of Field Archaeology,Editorial Introduction: Web-based Archaeology and Collaborative Research,DINAA
10.1080/00032719.2018.1445747,"Tiberiu Szöke-Nagya,b,c , Ana Maria Raluca Ghermana,d, and Nicoleta Elena Dinaa aDepartment of Molecular and Biomolecular Physics, National Institute",Analytical Letters,Label-Free Detection of Bacteria Using Surface-Enhanced Raman Scattering and Principal Component Analysis,DINAA
10.1080/0734578X.2019.1665965,beneﬁts and challenges of working with the large databases of PIDBA and DINAA. These datasets have enabled researchers to address questions,Southeastern Archaeology,New directions in the search for the first Floridians,DINAA
10.1111/j.1540-4781.2011.01256.x,"acknowledgment∗∗  so COP:PRS IP  ‘That’s right ne.’  —  3. K: ashita wa, ashita no dinaa wa,  ashita TOP ashita GEN dinner TOP  4. e = tto, RED RICE o",The Modern Language Journal,Acquiring Interactional Competence in a Study Abroad Context: Japanese Language Learners’ Use of the Interactional Particle ne,DINAA
10.1111/j.1442-2026.1992.tb00074.x,"Baker, Dunedin. VZ iLester B f o n , Mellfourne Nad M. Can. Melhaume Jaka N. Dinaa. Svdnev Daacaa GalleUy, H'elhngton. -VZ Aalkaay Iblr;. Adelaide",Emergency Medicine,Intravenous magnesium in hyperacute fulminating asthma,DINAA
10.1180/minmag.1939.025.165.02,"J""  SPILO$1TE  I .  I UNALTERED ~,L AT E ETC.  Fta. 2. Geologicalsketch-map of Dinaa Head to show the distribution of the dolerite, slates, and adinoles. Chlorite",Mineralogical Magazine and Journal of the Mineralogical Society,"The adinoles of Dinas Head, Cornwall (With Plate XI.)",DINAA
10.1016/j.crm.2018.03.005,"site destruction: An example from the southeastern United States using DINAA (Digital Index of North American Archaeology). PLoS One 12 (11),",Climate Risk Management,American archives and climate change: Risks and adaptation,DINAA
10.1002/bs.3830220104,"may agree  Behavioral Science, Volume 22, 1977   24 JOHNV. GILLESPIEAND DINAA. ZINNES  that direct military conflict is to be tized into difference",Behavioral Science,Embedded game analysis and international conflict control,DINAA
10.1080/00934690.2020.1713283,to engage the public. The Digital Index of North American Archaeology (DINAA) is a good example of keeping the location of sites obscured to,Journal of Field Archaeology,The Site Problem: A Critical Review of the Site Concept in Archaeology in the Digital Age,DINAA
10.1007/s00799-015-0164-0,"2 http://www.fastionline.org/. 3 http://www.levantineceramics.org/.  (DINAA), an effort to build a union index of databases of archaeological",International Journal on Digital Libraries,A sharing-oriented design strategy for networked knowledge organization systems,DINAA
10.1080/14614103.2020.1777054,archaeological sites compiled by the Digital Index of North American Archaeology (DINAA) (Kansa et al. 2018). We argue that during  the Late Pleistocene,Environmental Archaeology,"Fire on the Mountain: The Ideal Free Distribution and Early Hunter-gatherer Demography in the Tennessee River Drainage, USA",DINAA
10.1080/13505033.2018.1545204,late. One recent study using the Digital Index of North American Archaeology (DINAA) illustrates the scope of the problem for the south-eastern United,Conservation and Management of Archaeological Sites,Modelling Resource Values and Climate Change Impacts to Set Preservation and Research Priorities,DINAA
10.1080/0734578X.2017.1416887,project creators of the Digital Index of North American Archaeology (DINAA) have made ambitious strides to collect and compile information,Southeastern Archaeology,The spatial dimension of the woodland period,DINAA
10.1002/bbpc.19790830712,"=  +c; s/(l s) of a nearby temperature as a reference state,  ++AHAiRT = dInAA/dInT 2cD/(cf 2c,)(AH,/RT).  ( 3b)  This can be used directly after",Berichte der Bunsengesellschaft für physikalische Chemie,The Thermodynamics of the Hydrogen Bonding of 2-Amino-pyri(mi)dine with cis-Lactams,DINAA
10.1080/01639269.2015.1096155,"easily  discipline, more sustainable,  contributors National Park Service determined). DINAA and greater visibility. tDAR  (as of  to import records project",Behavioral & Social Sciences Librarian,Comparing Digital Archaeological Repositories: tDAR Versus Open Context,DINAA
10.1111/j.1835-9310.2004.tb00248.x,"wax ak mddm di wax ak mddm di wax ak mddm, Baayu ginaar nttma, ‘Nopil,dinaa wax ak mddm, ’ Kuy aye xobbu mango, ddd ci may ab dddm, Jig& yi",The Australian Journal of Anthropology,Guardians of Culture: The Controversial Heritage of Senegalese Griots,DINAA
10.1080/20555563.2018.1525526,Site Destruction: An Example from the Southeastern United States Using DINAA (Digital Index of North American Archaeology).” PLoS ONE 12 (11):,PaleoAmerica,A Perspective on Paleoindian Research from the Opposite End of the Foraging Spectrum,DINAA
10.1002/tee.22674,"Selected Topics in Signal Processing 2016; 10(6):1061–1072. (16) Sanchez DINAA, Contreras J, Munoz JI. Optimal coordinated windhydro bidding",IEEJ Transactions on Electrical and Electronic Engineering,A risk dispatching model with Muskingum constraints for cascaded hydro systems,DINAA
10.1080/15564894.2019.1605430,site destruction: An example from the southeastern United States using DINAA (Digital Index of North American Archaeology). PLOS ONE 12(11):,The Journal of Island and Coastal Archaeology,Climate Change and Cultural Heritage: A Landscape Vulnerability Framework,DINAA
10.1080/00032719.2018.1430150,"Sebastian Porava,b , Cristian Comanc, Bogdan Ionut Cozara, Nicoleta Elena Dinaa , and Carmen Tripona  aNational Institute for Research and Development",Analytical Letters,Characterization of the Action of Antibiotics and Essential Oils against Bacteria by Surface-Enhanced Raman Spectroscopy and Scanning Electron Microscopy,DINAA
10.1016/B978-0-323-44733-1.00022-5,to modulation  bthyepsriontgelienscecllla”ss(iecxacliltyabdielfiitnye; dINaas)  is in fact subject belonging to the  “group” of intercellular,Cardiac Electrophysiology: From Cell to Bedside,"The Intercalated Disc A Molecular Network That Integrates Electrical Coupling, Intercellular Adhesion, and Cell Excitability",DINAA
10.1080/20555563.2016.1270154,Properties Inventory Data: The Digital Index of North American Archaeology (DINAA).” Literary and Linguistic Computing 29 (3): 349–360.,PaleoAmerica,PIDBA (Paleoindian Database of the Americas): Call for Data,DINAA
10.1080/00934690.2020.1713969,"Kintigh, and Brin 2010), the “Digital Index of North American Archaeology” (DINAA) (Wells et al. 2014), and the Canadian Archeological Inventory",Journal of Field Archaeology,"What We See, What We Don’t See: Data Governance, Archaeological Spatial Databases and the Rights of Indigenous Peoples in an Age of Big Data",DINAA
10.1016/j.jclinepi.2014.05.015,"clinical trials is rarely reported: a systematic review Clarisse Dibao-Dinaa,b,c,d,*, Agnes Caillea,b,c,e, Benedicte Sauteneta,b,c,e, Emilie",Journal of Clinical Epidemiology,Rationale for unequal randomization in clinical trials is rarely reported: a systematic review,DINAA
10.1080/13505033.2018.1558392,Site Destruction: An Example from the Southeastern United States Using DINAA (Digital Index of North American Archaeology).” PLoS One 12 (11):,Conservation and Management of Archaeological Sites,"Prioritising Heritage Resources in a Time of Loss: Sea Level Rise and Archaeological Resources of the Middle Atlantic Region, US",DINAA
10.1016/j.arcped.2010.05.006,"s                                                Mise au point Bronchiolitis viruses F. Freymutha*, A. Vabreta, J. Dinaa, D. Cuvillon-Nimalb, C. Lubinb, A. Vaudecranec, B. Guilloisc,",Archives de Pédiatrie,Les virus des bronchiolites aiguës,DINAA
10.1016/j.mehy.2018.04.003,"Diaconua,c,⁎, S. Dumitrache Rujinskia,d, M.A. Iancua, L.A. Balaceanua,b, I. Dinaa,b, M. Bogdana,d a University of Medicine and Pharmacy “Carol Davila”,",Medical Hypotheses,May inflammatory markers be used for monitoring the continuous positive airway pressure effect in patients with obstructive sleep apnea and arrhythmias?,DINAA
10.1016/j.reaurg.2007.02.018,"virus infectious in intensive care units F. Freymutha,*, A. Vabreta, J. Dinaa, C. Daubinb, S. Gouarina, J. Petitjeana, P. Charbonneaub a Laboratoire",Réanimation,Techniques actuelles de diagnostic des infections virales respiratoires en réanimation,DINAA
10.1111/j.1540-4560.1966.tb00978.x,"“How Hardnosed is Hanoi?” Washington Post, Dec. 19, 1965, E3. ZINNES, DINAA., ROBERTC., AND HOWARDE. KOCH, “Capability, Threat and the Outbreak",Journal of Social Issues,Misperception and the Vietnam War,DINAA
10.1080/07409710.2014.892738,"Social Justice. Toronto: University of Toronto Press, 2007. Print. Hadid, Dinaa. “Palestinian farmers turn to organic farming in growing back",Food and Foodways,Discourses of Distinction in Contemporary Palestinian Extra-Virgin Olive Oil Production,DINAA
10.1002/andp.19053221003,"Magnetisieruiigsarbeit zunachst zunimmt. Diese Erscheinung wurde aber auch von Dinaa) beobachtet. D i n a aber erkannte nicht, daR auch bei starken",Annalen der Physik,Über Magnetisierung durch schnellverlaufende Ströme und die Wirkungsweise des Rutherford-Marconischen Magnetdetektors,DINAA
10.1080/01494929.2017.1359810,"every aspect of life, leaving the nuclear family unit without autonomy. Dinaa, a 33-year-old, high school-educated mother of two, told the interviewer: D:",Marriage & Family Review,The Palestinian Family in Israel: Simultaneous Trends,DINAA
10.1111/j.1467-9752.1971.tb00451.x,he knows it” or “and he doesn’t know it”; “walks gracefully” leaves it open (context apart) whether it is done knowingly,Journal of Philosophy of Education,Learning and Intentionality,Open Context
10.1002/gea.21520,"BOOK REVIEWS  archaeological data (e.g., tDAR, Open Context, The Archaeology Data Service). Providing",Geoarchaeology,"Mining and Quarrying in the Ancient Andes: Sociopolitical, Economic and Symbolic Dimensions. NicholasTripcevich and Kevin J.Vaughn (Eds.). 2013. Springer, New York, 353 pp., color, ISBN 978-1-4614-5200-3, $129 (AU) (hardcover).",Open Context
10.1111/j.1365-2656.2008.volcontent_v77.x,"Resource variability, aggregation and direct density dependence in an open context: the local regulation of an African",Journal of Animal Ecology,Contents,Open Context
10.1890/09-0276.1,Resource variability aggregation and direct density dependence in an open context: the local regulation of an African,Ecological Applications,"Simultaneous modeling of habitat suitability, occupancy, and relative abundance: African elephants in Zimbabwe",Open Context
10.1080/0145935X.2012.745782,"freely flowing meaning. Furthermore, by questioning stabilized notions and opening contexts up to difference, deconstruction",Child & Youth Services,Child and Youth Care To-Come,Open Context
10.1080/1361126022000037042,"whether the student regarded this as appropriate training, even in the more open context of a post-16 classroom. The sensibilities",Mentoring & Tutoring: Partnership in Learning,A Case for Mentor Challenge? The Problem of Learning to Teach Post-16,Open Context
10.1002/tie.21533,"creates regulatory barriers for foreign companies.” Linking to China’s openness context, BMI (2010a) identifies the emergence",Thunderbird International Business Review,How Institutional Change Reconfigures Successful Value Chains: The Case of Western Pharma Corporations in China,Open Context
10.1080/08839510500484207,"1979). Here we show how to exploit ACCs to specify and enforce the CNP in open contexts, preventing undesired interacting",Applied Artificial Intelligence,AGENT COORDINATION CONTEXTS IN A MAS COORDINATION INFRASTRUCTURE,Open Context
10.1080/03122417.2009.11681896,indicates human activity within the arid northwest of the continent from an open context dating before the Last Glacial Maximum. The,Australian Archaeology,"Excavations At Parnkupirti, Lake Gregory, Great Sandy Desert: OSL Ages for Occupation before the Last Glacial Maximum",Open Context
10.1016/j.bar.2022.101130,group’s scientific productivity. The founders are clear that “a fertile and open context and a personal attitude represent the,The British Accounting Review,Academic entrepreneurial hybrids: Accounting and accountability in the case of MegaRide,Open Context
10.1007/s11628-013-0217-7,"to expand and open up their horizons to cooperative behaviour. In this open context, KIBS are to play a crucial role. Companies",Service Business,Shaping innovation in European knowledge-intensive business services,Open Context
10.1080/09692290.2018.1486725,"with the prediction generated by our core argument: in internationally open contexts, democratic regimes are likely to",Review of International Political Economy,Does democracy promote capital account liberalization?,Open Context
10.1111/area.12048,"‘closed contexts’ (Koch 2013, this issue) are embedded in relatively ‘open contexts’. Rather, we also interrogate how",Area,Ethnographies of closed doors: conceptualising openness and closure in US immigration and military institutions,Open Context
10.1300/J049v13n01_06,strategist is treated together with other actors (relationships) in an open context without any organizational boundary,Journal of Marketing Channels,Conceptualization of Strategy in Business Networks,Open Context
10.1080/09540253.2018.1496230,"teaching experience When Mukhlid taught this course at the relatively open context of NAEC, she got mixed reactions from",Gender and Education,Inclusive education in a fragile context: redesigning the Agricultural High School curriculum in Afghanistan with gender in mind,Open Context
10.1016/j.mambio.2013.04.006,"Resource variability, aggregation and direct density dependence in an open context: the local regulation of an African",Mammalian Biology - Zeitschrift für Säugetierkunde,Characteristics of African wild dog natal dens selected under different interspecific predation pressures,Open Context
10.1080/00438243.2012.737575,"requirements underscore the policy signiﬁcance of digital data. The evolution of Open Context (http://opencontext.org), a US-based",World Archaeology,Openness and archaeology's information ecosystem,Open Context
10.1111/iwj.12804,"from data set to data set. When analysing the data, we maintained an open context but drew the findings together within",International Wound Journal,Non-adherence to treatment of chronic wounds: patient versus professional perspectives,Open Context
10.1080/03122417.2018.1436238,"The size, scale and use of structures in tropical Northern Territory open contexts can be seen in Figure 3. Such structures",Australian Archaeology,"Indigenous built structures and anthropogenic impacts on the stratigraphy of Northern Australian rockshelters: insights from Malarrak 1, north western Arnhem Land",Open Context
10.1016/j.foreco.2007.09.074,"P.B., Hobbie, S.E., 2007. Is oak establishment in old-ﬁelds and Savanna openings context dependent? J. Ecol. 95, 309–320. Di",Forest Ecology and Management,Shrubland management to promote Quercus suber L. establishment,Open Context
10.1080/00909882.2015.1019545,"preconditions for neighborhood storytelling will flourish. More specifically, an open context fosters communication exchanges among",Journal of Applied Communication Research,Mapping the Health Communication Infrastructure in Rural Senegal: an Assessment to Support Cervical Cancer Screening,Open Context
10.1080/1464935032000146273,"editor’s introduction and concluding analysis. Thus, Lafferty provides an opening context, principally in terms of the Earth",Planning Theory & Practice,Book reviews,Open Context
10.1007/s10344-019-1327-x,"Resource variability, aggregation and direct density dependence in an open context: the local regulation of an African",European Journal of Wildlife Research,"Futuristic climate change scenario predicts a shrinking habitat for the African elephant (Loxodonta africana): evidence from Hwange National Park, Zimbabwe",Open Context
10.1034/j.1600-0447.2000.00304.x,"people each. It was an almost unbelievable experience, in that kind of open context, to hear people talk about hearing",Acta Psychiatrica Scandinavica,The interactive developmental model revisited,Open Context
10.1525/ap3a.2002.12.1.9,"lithic industry (Table 1.1) (Ambrose 1984b, 1985). Backed tools from open contexts with low sediment deposition rates",Archeological Papers of the American Anthropological Association,Small Things Remembered: Origins of Early Microlithic Industries in Sub-Saharan Africa,Open Context
10.1890/07-1209.1,"Resource variability, aggregation and direct density dependence in an open context: the local regulation of an African",Ecological Applications,ENDOGENOUS AND EXOGENOUS FACTORS CONTROLLING TEMPORAL ABUNDANCE PATTERNS OF TROPICAL MOSQUITOES,Open Context
10.1016/j.soilbio.2008.12.013,"P.B., Hobbie, S.E., 2007. Is oak establishment in old-ﬁelds and savanna openings context dependent? Journal of Ecology 95,",Soil Biology and Biochemistry,"CO2 and inorganic N supply modify competition for N between co-occurring grass plants, tree seedlings and soil microorganisms",Open Context
10.1002/arco.5150,critical issue will be whether rock art has survived in the relatively open contexts of quartzite rock shelters (and not,Archaeology in Oceania,"The Archaeology of Rock Art in Western Arnhem Land, Australia Edited by Bruno David, Paul S.C. Taçon, Jean-Jacques Delannoy and Jean-Michel Geneste. Terra Australis 47, Australian National University Press, Canberra, 2017. ISBN: 978-1-760-46161-4. Pp. 499",Open Context
10.1002/arco.5149,critical issue will be whether rock art has survived in the relatively open contexts of quartzite rock shelters (and not,Archaeology in Oceania,"Hiri: Archaeology of Long-Distance Maritime Trade along the South Coast of Papua New Guinea By Robert John Skelly and Bruno David University of Hawai'i Press, Honolulu, 2017 ISBN: 9780824853662. Pp. xxxv + 570. USD85 (hb).",Open Context
10.1080/13678868.2012.722844,"in record time by simply, but very intentionally, creating a clear and open context for self-organization to ﬂourish. It",Human Resource Development International,Turnaround: from breakdown to breakthrough with Open Space Technology,Open Context
10.1111/nejo.12182,Four Political Openness  Proximate Content in Political/Administrative Open Context Political/administrative openness *degree,Negotiation Journal,Context and Content toward Consensus in Public Mediation,Open Context
10.1080/08351813.2011.543877,"hoc inquiries: Two preferences in the design of routine questions in an open context. In D. W. Maynard, H. Houtkoop-Steenstra,",Research on Language & Social Interaction,“You Don't Have to Answer”: Lawyers’ Contributions in Police Interrogations of Suspects,Open Context
10.1080/00758914.2018.1492784,"archaeological data sets. Geosphere 1(2): 97–109. Kansa, E. C. 2010. Open context in context: cyber infrastructure and",Levant,Computational research on the Ancient Near East (CRANE): large-scale data integration and analysis in Near Eastern archaeology,Open Context
10.1080/13632434.2018.1555701,"dialogic, reﬂective approach with the beginning teacher. A collaborative, open context, aﬀorded both the mentee and the mentor",School Leadership & Management,Mentors for beginning teachers as middle leaders: the messy work of recontextualising,Open Context
10.1080/15512169.2017.1354765,insisted on the idea that critical reflection on the experiences in an open context for diversity would be essential to,Journal of Political Science Education,An Organization of the Theoretical Perspectives in the Field of Civic and Political Participation: Contributions to Citizenship Education,Open Context
10.5235/20414005.3.3.243,relations invoking a multiplicity of perspectives in ‘real time’ in an open context.113 Cooperation will occur not in public-private,Transnational Legal Theory,The Emergence of Global Administrative Law and Transnational Regulation,Open Context
10.1080/10864415.1998.11518316,"relationships.H When electronic data interchange is applied in a more open context, parties will have to be able to rely",International Journal of Electronic Commerce,Designing Trustworthy Interorganizational Trade Procedures for Open Electronic Commerce,Open Context
10.1007/s10682-013-9632-4,"Resource variability, aggregation and direct density dependence in an open context: the local regulation of an African",Evolutionary Ecology,Complex consequences of increased density for reproductive output in an invasive freshwater snail,Open Context
10.1080/19368623.2015.960991,"closed situations as follows: While the researcher as observer in the open context situation is always, ultimately a stranger",Journal of Hospitality Marketing & Management,"The Influence of Others on the Vacation Experience: An Ethnographic Study of Psychographics, Decision Making, and Group Dynamics Among Young Travelers",Open Context
10.1007/BF02782400,Perhaps this present era offers Christian and Jewish thinking a more open context for dialogue and mutual enrichment,Sophia,The triune drama of the resurrectionVia Levinas’ non-phenomenology,Open Context
10.1080/00438243.2012.743252,"(http:// www.google.com/analytics/), tDAR (McManamon and Kintigh 2010) and Open Context (Kansa et al. 2010). There are many",World Archaeology,How community archaeology can make use of open data to achieve further its objectives,Open Context
10.1080/02604027.2015.1087241,organization: an organization that is able to function well in a more complex and open context. While the organization builds value,World Futures,Rethinking Research: How Insights from Complexity Influence the Way We Research and Develop Knowledge and Translate this in IMA Labs,Open Context
10.1080/15244113.2017.1378561,"their curiosity and cause them to seek answers in an uncontrolled and “open” context (i.e., online) where interpretations",Journal of Jewish Education,Truth-Telling in the UK Jewish Studies Classroom for Orthodox Educators,Open Context
10.1080/1364232042000329269,"other memes. Because of the deep embeddedness of each meme in the wide-open context of the universe, no meme is completely",Rethinking History,"If Art Has No History, What Implications Flow For The Art Museum?",Open Context
