10.1016/j.catena.2016.08.032,"14.2‰; Sultan et al., 2011a). It is worth mentioning that we checked the Global Network of Isotopes in",CATENA,"An integrated approach for identification of potential aquifer zones in structurally controlled terrain: Wadi Qena basin, Egypt",Global Network of Isotopes in Precipitation
10.1890/09-1427.1,offered logistical and technical support. We used the web-based GNIP (Global Network of Isotopes in,Ecological Applications,Water subsidies from mountains to deserts: their role in sustaining groundwater-fed oases in a sandy landscape,Global Network of Isotopes in Precipitation
10.1002/2014JD022893,"Spectrom., 25(16), 2268–2274, doi:10.1002/ rcm.5126. WMO/IAEA (2013), Global Network of Isotopes in",Journal of Geophysical Research: Atmospheres,Spatiotemporal variability of modern precipitation δ 18 O in the central Andes and implications for paleoclimate and paleoaltimetry estimates,Global Network of Isotopes in Precipitation
10.1080/10256016.2015.1130038,Acta. 1957;12:133–149. doi:10.1016/ 0016-7037(57)90024-8 [19] IAEA/WMO. Global network of isotopes in,Isotopes in Environmental and Health Studies,"Hydrological processes at Inle Lake (Southern Shan State, Myanmar) inferred from hydrochemical, mineralogical and isotopic data †",Global Network of Isotopes in Precipitation
10.1080/10256016.2013.776557,"Isotope Geology Institute, INGEIS, CONICET-UBA) within the framework of the Global Network for Isotopes",Isotopes in Environmental and Health Studies,"Hydrogeochemical and isotopic characterisation of groundwater in a sand-dune phreatic aquifer on the northeastern coast of the province of Buenos Aires, Argentina",Global Network of Isotopes in Precipitation
10.1080/10256010801887489,"on the water cycle. These efforts, which form contributions to IAEAs global network for isotopes",Isotopes in Environmental and Health Studies,Evaporative isotope enrichment as a constraint on reach water balance along a dryland river,Global Network of Isotopes in Precipitation
10.1080/10256010903172715,"Ouagadougou airport, at an altitude of 280 m. These values, as reported in the Global Network on Isotopes in",Isotopes in Environmental and Health Studies,Development and airborne operation of a compact water isotope ratio infrared spectrometer†,Global Network of Isotopes in Precipitation
10.1002/eco.1283,compared this value with average d18O in regional precipitation from the Global Network for Isotopes,Ecohydrology,Contrasting water-uptake and growth responses to drought in co-occurring riparian tree species,Global Network of Isotopes in Precipitation
10.1002/ppp.2043,global precipitation? Climate to the Past. 2014;10:771-781. 50. IAEA/WMO: Global Network of Isotopes in,Permafrost and Periglacial Processes,Winter air temperature during the Holocene optimum in the north‐eastern part of the east European plain based on ice wedge stable isotope records,Global Network of Isotopes in Precipitation
10.1111/j.1365-2435.2007.01284.x,"rainfall. CSIRO Division of Soils Technical Paper 46, 1–13. IAEA/WMO (2004) Global Network of Isotopes in",Functional Ecology,The interactive effect of temperature and humidity on the oxygen isotope composition of kangaroos,Global Network of Isotopes in Precipitation
10.1002/hyp.5970,Fundamentals of Soil Physics. Academic Press: New York. IAEA/WMO. 1998. Global Network for Isotopes,Hydrological Processes,"Estimating amount and spatial distribution of groundwater recharge in the Iullemmeden basin (Niger) based on 3 H, 3 He and CFC-11 measurements",Global Network of Isotopes in Precipitation
10.1002/hyp.5972,Energy Agency in cooperation with the World Meteorological Organization (Global Network of Isotopes in,Hydrological Processes,Tritium balance modelling in a macroscale catchment,Global Network of Isotopes in Precipitation
10.1002/jqs.1372,"American Geophysical Union: Washington, DC; 1–35. IAEA/WMO, GNIP. 2007. Global Network of Isotopes in",Journal of Quaternary Science,"High-resolution diatom δ18O records, from the last 150 years, reflecting changes in amount of winter precipitation in two sub-Arctic high-altitude lakes in the Swedish Scandes",Global Network of Isotopes in Precipitation
10.1002/hyp.9695,compositions of rain  and snow are speciﬁed based on annual averages from the  Global Network for Isotopes,Hydrological Processes,Towards hydrological model calibration and validation: simulation of stable water isotopes using the isoWATFLOOD model,Global Network of Isotopes in Precipitation
10.1002/hyp.11483,local meteoritic water line (LMWL) for Ward Hunt Island and vicinity. The Global Network for Isotopes,Hydrological Processes,Hillslope water tracks in the High Arctic: Seasonal flow dynamics with changing water sources in preferential flow paths,Global Network of Isotopes in Precipitation
10.1002/hyp.13328,"Environment News, Volume 16. International Atomic Energy Agency. (2015). The global network of isotopes in",Hydrological Processes,"Hydrological transit times in nested urban and agricultural watersheds in the Greater Toronto Area, Canada",Global Network of Isotopes in Precipitation
10.1016/j.quascirev.2018.05.039,The d18Op data obtained from the International Atomic Energy Agency's Global Network of Isotopes in,Quaternary Science Reviews,"Evidence for solar influence in a Holocene speleothem record (Père Noël cave, SE Belgium)",Global Network of Isotopes in Precipitation
10.1016/j.jhydrol.2018.08.024,"Halder et al., 2015). The GNIR database supplements the existing IAEA Global Network of Isotopes in",Journal of Hydrology,"Distribution of H and O stable isotopes in the surface waters of the Sava River, the major tributary of the Danube River",Global Network of Isotopes in Precipitation
10.1016/j.yqres.2013.03.007,"water. Earth and Planetary Science Letters 201, 213–219. IAEA/WMO, 2006. Global network of isotopes in",Quaternary Research,"Late Pleistocene (MIS 3–4) climate inferred from micromammal communities and δ18O of rodents from Les Pradelles, France",Global Network of Isotopes in Precipitation
10.1016/j.jhydrol.2013.10.040,"Sciences 17 (1), 27–38 (in Chinese with English abstract). IAEA/WMO, 2006. Global network of isotopes in",Journal of Hydrology,"Chemical and isotopic constraints on evolution of groundwater salinization in the coastal plain aquifer of Laizhou Bay, China",Global Network of Isotopes in Precipitation
10.1016/j.jconhyd.2009.06.004,"nearest station, 2000 km to the northwest in Miami (USA), a  station of the Global Network of Isotopes in",Journal of Contaminant Hydrology,"Improving the knowledge of pesticide and nitrate transfer processes using age-dating tools (CFC, SF6, 3H) in a volcanic island (Martinique, French West Indies)",Global Network of Isotopes in Precipitation
10.1016/j.jhydrol.2009.02.053,"equilibrium production is around 5 TU (Roether, 1967). 3H is monitored by  the global network for isotopes",Journal of Hydrology,Noble gas tracers for characterisation of flow dynamics and origin of groundwater: A case study in Switzerland,Global Network of Isotopes in Precipitation
10.1016/j.jhydrol.2014.03.068,collect 1 mm during an event. Monthly rain isotope data collected at Global Network of Isotopes in,Journal of Hydrology,Isotopic composition of throughfall in pine plantation and native eucalyptus forest in South Australia,Global Network of Isotopes in Precipitation
10.1016/j.gca.2006.01.003,"marine carbonates. Geochim. Cosmochim. Acta 56, 537–543. IAEA/WMO, 2004. Global Network of Isotopes in",Geochimica et Cosmochimica Acta,Boron isotopic composition of atmospheric precipitations and liquid–vapour fractionations,Global Network of Isotopes in Precipitation
10.1016/j.epsl.2011.08.049,for the present-day climate and the modeled δ18Oprec is matching the Global Network of Isotopes in,Earth and Planetary Science Letters,Climate information imprinted in oxygen-isotopic composition of precipitation in Europe,Global Network of Isotopes in Precipitation
10.1002/2017GL074375,Oceanographic Institution. https://doi.org/10.1575/1912/8654 IAEA/WMO (2016). Global Network of Isotopes in,Geophysical Research Letters,Revising Estimates of Aquatic Gross Oxygen Production by the Triple Oxygen Isotope Method to Incorporate the Local Isotopic Composition of Water,Global Network of Isotopes in Precipitation
10.1002/rcm.5229,precipitation is available from the International Atomic Energy Agency – Global Network of Isotopes in,Rapid Communications in Mass Spectrometry,Tracing the source of bottled water using stable isotope techniques,Global Network of Isotopes in Precipitation
10.1016/j.jhydrol.2017.10.053,"Process. 31, 1047–1057. International Atomic Energy Association, 2017. Global Network of Isotopes in",Journal of Hydrology,"A review of radioactive isotopes and other residence time tracers in understanding groundwater recharge: Possibilities, challenges, and limitations",Global Network of Isotopes in Precipitation
10.1016/j.coldregions.2017.07.011,"2009. Stable Isotope Geochemistry. Springer, Berlin. IAEA/WMO, 2017. Global Network of Isotopes in",Cold Regions Science and Technology,Fractionation of hydrogen and oxygen in artificial sea ice with corrections for salinity for determining meteorological water content in bulk ice samples,Global Network of Isotopes in Precipitation
10.1016/j.orggeochem.2017.03.008,interpolation of the D isotope composition of precipitation obtained from the Global Network for Isotopes,Organic Geochemistry,Hydrogen isotope fractionation of leaf wax n-alkanes in southern African soils,Global Network of Isotopes in Precipitation
10.1029/2019WR026640,sampling. IAEA–WMO Programme on Isotopic Composition of Precipitation: Global Network of Isotopes in,Water Resources Research,Ephemeral Ponds: Are They the Dominant Source of Depression‐Focused Groundwater Recharge?,Global Network of Isotopes in Precipitation
10.1111/pce.12167,"earth’s dole effect. Global Biochemical Cycles 18, GB1008. IAEA/WMO (2006) Global Network of Isotopes in","Plant, Cell & Environment",Reconstructing the δ 18 O of atmospheric water vapour via the CAM epiphyte Tillandsia usneoides : seasonal controls on δ 18 O in the field and large-scale reconstruction of δ 18 O a,Global Network of Isotopes in Precipitation
10.1016/j.earscirev.2018.11.005,"142, 1–6. https://doi.org/10. 1016/0012-821X(96)00093-3. IAEA/WMO, 2018. Global Network of Isotopes in",Earth-Science Reviews,"Oxygen isotopes in bioarchaeology: Principles and applications, challenges and opportunities",Global Network of Isotopes in Precipitation
10.1016/j.jhydrol.2018.11.053,"inputs. Data networks, like the International Atomic Energy Agency’s (IAEA) Global Network of Isotopes in",Journal of Hydrology,Stable isotope patterns reveal widespread rainy-period-biased recharge in phreatic aquifers across Greece,Global Network of Isotopes in Precipitation
10.1007/s00468-015-1320-2,"d18O, we obtained monthly precipitation d18O data for Fuzhou from the Global Network of Isotopes in",Trees,Inter- and intra-annual tree-ring cellulose oxygen isotope variability in response to precipitation in Southeast China,Global Network of Isotopes in Precipitation
10.1016/S1463-5003(01)00005-1,"Ocean. Journal of Geophysical Research 101, 1111±1128. IAEA/WMO, 1999. Global Network for Isotopes",Ocean Modelling,Some thoughts on the freezing and melting of sea ice and their effects on the ocean,Global Network of Isotopes in Precipitation
10.1016/j.gca.2016.11.020,estimation of d2Hp. It is based on a spatial interpolation from the 340 Global Network for Isotope in,Geochimica et Cosmochimica Acta,Evaluation of branched GDGTs and leaf wax n-alkane δ2H as (paleo) environmental proxies in East Africa,Global Network of Isotopes in Precipitation
10.1016/j.jhydrol.2016.11.028,"were collected from precipitation, permafrost cores and lakes. As the Global Network of Isotopes in",Journal of Hydrology,Landscape-gradient assessment of thermokarst lake hydrology using water isotope tracers,Global Network of Isotopes in Precipitation
10.1029/2003GL017896,seasonal variability. Data from Central Asian monitoring sites in the Global Network of Isotopes in,Geophysical Research Letters,Seasonal deuterium excess in a Tien Shan ice core: Influence of moisture transport and recycling in Central Asia,Global Network of Isotopes in Precipitation
10.1029/2004GL021089,records contained in the International Atomic and Energy Agency (IAEA) Global Network of Isotopes in,Geophysical Research Letters,Relationship between atmospheric circulation and winter precipitation δ 18 O in central New York State,Global Network of Isotopes in Precipitation
10.1016/j.quaint.2011.12.003,"stalagmites. Quaternary Science Reviews 25, 2118e2142. G.N.I.P., 1999. Global Network for Isotopes",Quaternary International,"Recharge and paleorecharge of the deep groundwater aquifer system in the Zeroud Basin (Kairouan plain, Central Tunisia)",Global Network of Isotopes in Precipitation
10.1080/1025601031000096754,"of environmental interest. Environ. Sci. Technol., 34, 2354–2360. [35] Global Network of Isotopes in",Isotopes in Environmental and Health Studies,Changes in hydrogen isotope ratios in sequential plumage stages: An implication for the creation of isotope-base maps for tracking migratory birds,Global Network of Isotopes in Precipitation
10.1016/j.gexplo.2005.08.003,"landfill leachates and gases. Ground Water 34 (5), 827 – 836. IAEA, 2004. Global Networks of Isotopes",Journal of Geochemical Exploration,Can stable isotopes be used to monitor landfill leachate impact on surface waters?,Global Network of Isotopes in Precipitation
10.1029/2009JD013370,controls on European precipitation d18O between observations from the Global Network of Isotopes in,Journal of Geophysical Research,Observed and modeled controls on precipitation δ 18 O over Europe: From local temperature to the Northern Annular Mode,Global Network of Isotopes in Precipitation
10.1016/j.palaeo.2010.08.021,"Wilkinson, 2002; Bowen and Revenaugh, 2003) and 2) isotope data from the Global Network of Isotopes in","Palaeogeography, Palaeoclimatology, Palaeoecology","Ancient forests and grasslands in the desert: Diet and habitat of Late Pleistocene mammals from Northcentral Sonora, Mexico",Global Network of Isotopes in Precipitation
10.1016/j.gexplo.2016.10.011,"eastern Australia. J. Environ. Radioact. 102, 943–952. IAEA/WMO, 2004. Global Network of Isotopes in",Journal of Geochemical Exploration,Application of boron and tritium isotopes for tracing landfill contamination in groundwater,Global Network of Isotopes in Precipitation
10.1002/2016JD024955,The observational data on water isotopes used in this study is from the Global Network of Isotopes in,Journal of Geophysical Research: Atmospheres,Understanding the temporal slope of the temperature-water isotope relation during the deglaciation using isoCAM3: The slope equation,Global Network of Isotopes in Precipitation
10.1002/2016WR019661,"year, the isotope data obtained for this station were compared with GNIP (Global Network of Isotopes in",Water Resources Research,Quantifying spatial groundwater dependence in peatlands through a distributed isotope mass balance approach,Global Network of Isotopes in Precipitation
10.1111/j.1755-0238.2009.00089.x,d18O value (-7.7 Ϯ 0.9‰) from the region where the study was conducted (Global Network of Isotopes in,Australian Journal of Grape and Wine Research,Effect of irrigation and variety on oxygen (δ18O) and carbon (δ13C) stable isotope composition of grapes cultivated in a warm climate,Global Network of Isotopes in Precipitation
10.1080/10256010903083847,for isotopic composition of rainwater both from our own observation and Global Network of Isotopes in,Isotopes in Environmental and Health Studies,"A 6.5-year continuous record of sea surface salinity and seawater isotopic composition at Harbour of Ishigaki Island, southwest Japan",Global Network of Isotopes in Precipitation
10.1002/2016MS000839,"averaged over the years 1980–2014, compared against stations from the Global Network of Isotopes in",Journal of Advances in Modeling Earth Systems,Evaluating hydrological processes in the Community Atmosphere Model Version 5 (CAM5) using stable isotope ratios of water,Global Network of Isotopes in Precipitation
10.1130/b30146.1,"Energy Agency (IAEA) and World Meteorological Organization (WMO), 1998, Global Network of Isotopes in",Geological Society of America Bulletin,"Red Sea rifting controls on aquifer distribution: Constraints from geochemical, geophysical, and remote sensing data",Global Network of Isotopes in Precipitation
10.1130/g31575.1,and Revenaugh (2003) from IAEA/GNIP (International Atomic Energy Agency–Global Network of Isotopes in,Geology,"Holocene record of precipitation seasonality from lake calcite  18O in the central Rocky Mountains, United States",Global Network of Isotopes in Precipitation
10.1002/2013JD020710,causes of isotopic variability are largely unknown. Previous research at Global Network of Isotopes in,Journal of Geophysical Research: Atmospheres,"Drivers of precipitation stable oxygen isotope variability in an alpine setting, Snowy Mountains, Australia",Global Network of Isotopes in Precipitation
10.1002/2014JD021770,second-order polynomial best ﬁt to the natural log of the isotopic data from the Global Network of Isotopes in,Journal of Geophysical Research: Atmospheres,"Triple water-isotopologue record from WAIS Divide, Antarctica: Controls on glacial-interglacial changes in 17 O excess of precipitation",Global Network of Isotopes in Precipitation
10.1111/mec.12393,as geographically extensive as precipitation d2H data collected by the Global Network of Isotopes in,Molecular Ecology,Novel statistical methods for integrating genetic and stable isotope data to infer individual-level migratory connectivity,Global Network of Isotopes in Precipitation
10.1002/2015JD024579,at monthly intervals from a few stations most of them operating under Global Network on Isotopes in,Journal of Geophysical Research: Atmospheres,Rainouts over the Arabian Sea and Western Ghats during moisture advection and recycling explain the isotopic composition of Bangalore summer rains,Global Network of Isotopes in Precipitation
10.1080/13658816.2019.1670832,from a detrended interpolation of ground data that was obtained from the Global Network of Isotopes in,International Journal of Geographical Information Science,Migration pattern of Yellow-throated buntings revealed by isotope-based geographic assignment,Global Network of Isotopes in Precipitation
10.1080/10256016.2020.1739672,Rainfall sampling followed the technical procedure rec- ommended by the Global Network of Isotopes in,Isotopes in Environmental and Health Studies,Application of isotope techniques to study groundwater resources in the unconsolidated aquifers along the Ping River (Thailand),Global Network of Isotopes in Precipitation
10.1002/hyp.7060,measurements on meteorological and isotope data have been collected in the Global Network of Isotopes in,Hydrological Processes,"Spatial variation of isotope composition in precipitation in a tropical environment: a case study from the Deduru Oya river basin, Sri Lanka",Global Network of Isotopes in Precipitation
10.1111/gcb.13770,precipitation for the period 2000–2010 was obtained from a station of the Global Network of Isotopes in,Global Change Biology,Increasing carbon discrimination rates and depth of water uptake favor the growth of Mediterranean evergreen trees in the ecotone with temperate deciduous forests,Global Network of Isotopes in Precipitation
10.1002/rcm.6463,"Rheinablagerungen. Prähistorische Zeitschrift 2004, 79, 89. [79] IAEA/WMO. Global network of isotopes in",Rapid Communications in Mass Spectrometry,A comparison of pretreatment methods for the analysis of phosphate oxygen isotope ratios in bioapatite,Global Network of Isotopes in Precipitation
10.1016/j.epsl.2005.06.054,"Geophysical Monograph, vol. 78, AGU, 1993, pp. 217 – 231. [26] IAEA/WMO, Global Network for Isotopes",Earth and Planetary Science Letters,Determining terrestrial paleotemperatures using the oxygen isotopic composition of pedogenic carbonate,Global Network of Isotopes in Precipitation
10.1016/j.epsl.2012.10.024,d18O data (blue circles) are plotted vs. mean catchment elevation and Global Network of Isotopes in,Earth and Planetary Science Letters,Hot or not? Impact of seasonally variable soil carbonate formation on paleotemperature and O-isotope records from clumped isotope thermometry,Global Network of Isotopes in Precipitation
10.1016/j.gca.2014.08.001,"remains from subarctic Canada. Quat. Res. 78, 295–302. IAEA/WMO. (2006) Global Network of Isotopes in",Geochimica et Cosmochimica Acta,"D/H ratios of methoxyl groups of the sedimentary organic matter of Lake Holzmaar (Eifel, Germany): A potential palaeoclimate/-hydrology proxy",Global Network of Isotopes in Precipitation
10.1002/hyp.9505,the range measured in 1532 monthly samples from all seven Australian Global Network of Isotopes in,Hydrological Processes,Extreme short-term stable isotope variability revealed by continuous rainwater analysis,Global Network of Isotopes in Precipitation
10.1002/hyp.8139,Agency. 2010. IAEA-WMO programme on isotopic composition of precipitation: global network of isotopes in,Hydrological Processes,Linking metrics of hydrological function and transit times to landscape controls in a heterogeneous mesoscale catchment,Global Network of Isotopes in Precipitation
10.1002/ajpa.20480,"anthropology. Cambridge: Cambridge University Press. IAEA,WM Organization. 2004. Global network of isotopes in",American Journal of Physical Anthropology,Utility of multiple chemical techniques in archaeological residential mobility studies: Case studies from Tiwanaku- and Chiribaya-affiliated sites in the Andes,Global Network of Isotopes in Precipitation
10.1016/j.coal.2016.06.007,"of the Society of Economic Geologists 98 (5), 911–932. IAEA/WMO, 2015. Global Network of Isotopes in",International Journal of Coal Geology,"Preliminary investigation on temperature, chemistry and isotopes of mine water pumped in Bytom geological basin (USCB Poland) as a potential geothermal energy source",Global Network of Isotopes in Precipitation
10.1002/wat2.1145,δ18O in precipitation. Data in this original ﬁgure are derived from the Global Network of Isotopes in,Wiley Interdisciplinary Reviews: Water,"The Galápagos archipelago: a natural laboratory to examine sharp hydroclimatic, geologic and anthropogenic gradients",Global Network of Isotopes in Precipitation
10.1002/ajpa.23473,"Tu€tken, Mays, and Richards, 2015;  Wright and Schwarcz, 1998).  GNIP (Global Network for Isotopes",American Journal of Physical Anthropology,"Mapping the origins of Imperial Roman workers (1st-4th century CE) at Vagnari, Southern Italy, using 87 Sr/ 86 Sr and δ 18 O variability",Global Network of Isotopes in Precipitation
10.1080/10256016.2020.1770245,shows the locations of three rainfall sample collection stations of the global network of isotopes in,Isotopes in Environmental and Health Studies,Atmospheric factors controlling stable isotope variations in modern precipitation of the tropical region of Bangladesh,Global Network of Isotopes in Precipitation
10.1002/jqs.3000,The North Atlantic oscillation. Science 291: 603–605. IAEA/WMO. 2015. Global Network of Isotopes in,Journal of Quaternary Science,"Mid-Holocene Iberian hydroclimate variability and paleoenvironmental change: molecular and isotopic insights from Praia Rei Cortiço, Portugal",Global Network of Isotopes in Precipitation
10.1016/j.quascirev.2017.06.016,"values of precipitation from 1966 to 1971, accessible through the IAEA's Global Network of Isotopes in",Quaternary Science Reviews,Holocene temperatures and isotopes of precipitation in Northwest Greenland recorded in lacustrine organic materials,Global Network of Isotopes in Precipitation
10.1623/hysj.51.2.272,"Beidha. Thèse de Doctorat, Université Paris VI, Paris, France. IAEA (2004) Global Network of Isotopes in",Hydrological Sciences Journal,"Caractérisation isotopique de la relation barrage—nappe dans le bassin du Merguellil (Plaine de Kairouan, Tunisie centrale)",Global Network of Isotopes in Precipitation
10.1016/j.palaeo.2016.07.010,"of bone phosphate? Earth Planet. Sci. Lett. 142, 1–6. IAEA/WMO, 2015. Global network of isotopes in","Palaeogeography, Palaeoclimatology, Palaeoecology",Stable isotope dietary reconstructions of herbivore enamel reveal heterogeneous savanna ecosystems in the Plio-Pleistocene Malawi Rift,Global Network of Isotopes in Precipitation
10.1016/j.quascirev.2016.07.002,"Bangkok, Thailand, obtained from the International Atomic Energy Agency e Global Network of Isotopes in",Quaternary Science Reviews,A 2000-year leaf wax-based hydrogen isotope record from Southeast Asia suggests low frequency ENSO-like teleconnections on a centennial timescale,Global Network of Isotopes in Precipitation
10.1016/j.quascirev.2015.11.014,"represented here, discussed such issues as; understanding sub-GNIP scale (Global Network for Isotopes",Quaternary Science Reviews,Water isotope systematics: Improving our palaeoclimate interpretations,Global Network of Isotopes in Precipitation
10.1080/10256010701702929,"within the scope of water resources inventory, planning and development. A global network of isotopes in",Isotopes in Environmental and Health Studies,Isotopic characteristics of meteoric waters in the Belgrade region,Global Network of Isotopes in Precipitation
10.1080/10256016.2016.1273224,Northern Jordan Rift Valley. J Hydrol. 1972;16:77–211. [39] IAEA/WMO. Global network of isotopes in,Isotopes in Environmental and Health Studies,"Influence of southwest monsoons in the Kashmir Valley, western Himalayas",Global Network of Isotopes in Precipitation
10.1080/10256016.2015.1113959,improve knowledge of water resources and to improve water management. The Global Network of Isotopes in,Isotopes in Environmental and Health Studies,"IAEA Isotope-enabled coupled catchment–lake water balance model, IWBMIso: description and validation †",Global Network of Isotopes in Precipitation
10.1080/10256016.2016.1151423,lanforms. Saskatoon: University of Saskatchewan; 2014. [35] IAEA/WMO: Global Network of Isotopes in,Isotopes in Environmental and Health Studies,"An evaluation of materials and methods for vapour measurement of the isotopic composition of pore water in deep, unsaturated zones *",Global Network of Isotopes in Precipitation
10.1002/2017JD026660,controls on this property. Based on the precipitation δ18O data from Global Network of Isotopes in,Journal of Geophysical Research: Atmospheres,"Tree-ring δ 18 O reveals no long-term change of atmospheric water demand since 1800 in the northern Great Hinggan Mountains, China",Global Network of Isotopes in Precipitation
10.1002/hyp.11206,amount‐weighted isotopic composition of precipitation calculated from the Global Network of Isotopes in,Hydrological Processes,Interactions between groundwater and seasonally ice-covered lakes: using water stable isotopes and radon-222 multi-layer mass balance models,Global Network of Isotopes in Precipitation
10.1080/14614103.2017.1316432,"A. Garrard and B. Byrd, 53–135. Oxford: Oxbow Books. IAEA/WMO. 2014. “Global Network of Isotopes in",Environmental Archaeology,"The Seasonal Mobility of Prehistoric Gazelle Herds in the Azraq Basin, Jordan: Modelling Alternative Strategies Using Stable Isotopes",Global Network of Isotopes in Precipitation
10.1016/j.palaeo.2006.01.009,"Nutrition 18, 159–170. Schotterer, U., Oldfield, F., Frohlich, K., 1996. Global Network for Isotopes","Palaeogeography, Palaeoclimatology, Palaeoecology",Stable hydrogen isotopes of bison bone collagen as a proxy for Holocene climate on the Northern Great Plains,Global Network of Isotopes in Precipitation
10.1016/j.palaeo.2006.08.013,"Husbandry and Diseases. CABI Publishing, Cambridge. 352 pp. IAEA/WMO, 2001. Global Network of Isotopes in","Palaeogeography, Palaeoclimatology, Palaeoecology",Oxygen isotope fractionation between crocodilian phosphate and water,Global Network of Isotopes in Precipitation
10.1016/j.palaeo.2010.02.032,International Atomic Energy Association/ World Meteorological Organization Global Network for Isotopes,"Palaeogeography, Palaeoclimatology, Palaeoecology",Spondylus gaederopus: A new Mediterranean climate archive — Based on high-resolution oxygen and carbon isotope analyses,Global Network of Isotopes in Precipitation
10.1016/j.yqres.2011.01.005,"for 1950–2006. Journal of Geophysical Research 113.  IAEA/WMO, 2006. Global network of isotopes in",Quaternary Research,"A 500yr speleothem-derived reconstruction of late autumn–winter precipitation, northeast Turkey",Global Network of Isotopes in Precipitation
10.1016/j.jmarsys.2008.03.019,quite different while the precipitation was forming. The data set of the Global Network of Isotopes in,Journal of Marine Systems,"Oxygen and hydrogen isotopic water characteristics of the Aral Sea, Central Asia",Global Network of Isotopes in Precipitation
10.1016/j.gca.2010.03.030,composition of precipitation is monitored all around the globe by the Global Network of Isotopes in,Geochimica et Cosmochimica Acta,Water drives the deuterium content of the methane emitted from plants,Global Network of Isotopes in Precipitation
10.1016/j.quaint.2014.12.023,"circulation models. Hydrological Processes 14, 1385e1406. IAEA/WMO, 2001. Global Network for Isotopes",Quaternary International,"Characteristics of atmospheric precipitation isotopes and isotopic evidence for the moisture origin in Yushugou River basin, Eastern Tianshan Mountains, China",Global Network of Isotopes in Precipitation
